1.2573 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
7.8907 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x7fac394feb38>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x7fac389b02b0>, multiSample=False, name='window1', numSamples=2, pos=[360.0, 225.0], screen=0, size=array([2880, 1800]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=True, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
7.8910 	EXP 	window1: mouseVisible = True
7.8910 	EXP 	window1: recordFrameIntervals = False
8.0551 	EXP 	window1: recordFrameIntervals = True
8.2391 	EXP 	window1: recordFrameIntervals = False
9.9198 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
9.9300 	EXP 	Imported conditions.xlsx as conditions, 10 conditions, 1 params
9.9306 	EXP 	Created sequence: sequential, trialTypes=10, nReps=5, seed=None
9.9309 	EXP 	New trial (rep=0, index=0): {'images': 'images/target.png'}
10.0392 	EXP 	image: image = 'images/target.png'
10.0392 	EXP 	image: autoDraw = True
10.5251 	EXP 	New trial (rep=0, index=1): {'images': 'images/target.png'}
10.5921 	EXP 	image: autoDraw = False
10.5921 	EXP 	image: image = 'images/target.png'
10.5921 	EXP 	image: autoDraw = True
11.1248 	EXP 	New trial (rep=0, index=2): {'images': 'images/target.png'}
11.1903 	EXP 	image: autoDraw = False
11.1903 	EXP 	image: image = 'images/target.png'
11.1903 	EXP 	image: autoDraw = True
11.7231 	EXP 	New trial (rep=0, index=3): {'images': 'images/target.png'}
11.8025 	EXP 	image: autoDraw = False
11.8025 	EXP 	image: image = 'images/target.png'
11.8025 	EXP 	image: autoDraw = True
12.3225 	EXP 	New trial (rep=0, index=4): {'images': 'images/target.png'}
12.3764 	EXP 	image: autoDraw = False
12.3764 	EXP 	image: image = 'images/target.png'
12.3764 	EXP 	image: autoDraw = True
12.9255 	EXP 	New trial (rep=0, index=5): {'images': 'images/target.png'}
12.9903 	EXP 	image: autoDraw = False
12.9903 	EXP 	image: image = 'images/target.png'
12.9903 	EXP 	image: autoDraw = True
13.5246 	EXP 	New trial (rep=0, index=6): {'images': 'images/target.png'}
13.5894 	EXP 	image: autoDraw = False
13.5894 	EXP 	image: image = 'images/target.png'
13.5894 	EXP 	image: autoDraw = True
14.1254 	EXP 	New trial (rep=0, index=7): {'images': 'images/target.png'}
14.1905 	EXP 	image: autoDraw = False
14.1905 	EXP 	image: image = 'images/target.png'
14.1905 	EXP 	image: autoDraw = True
14.7242 	EXP 	New trial (rep=0, index=8): {'images': 'images/target.png'}
14.7881 	EXP 	image: autoDraw = False
14.7881 	EXP 	image: image = 'images/target.png'
14.7881 	EXP 	image: autoDraw = True
15.3233 	EXP 	New trial (rep=0, index=9): {'images': 'images/target.png'}
15.3778 	EXP 	image: autoDraw = False
15.3778 	EXP 	image: image = 'images/target.png'
15.3778 	EXP 	image: autoDraw = True
15.9242 	EXP 	New trial (rep=1, index=0): {'images': 'images/target.png'}
15.9872 	EXP 	image: autoDraw = False
15.9872 	EXP 	image: image = 'images/target.png'
15.9872 	EXP 	image: autoDraw = True
16.5248 	EXP 	New trial (rep=1, index=1): {'images': 'images/target.png'}
16.5850 	EXP 	image: autoDraw = False
16.5850 	EXP 	image: image = 'images/target.png'
16.5850 	EXP 	image: autoDraw = True
17.1258 	EXP 	New trial (rep=1, index=2): {'images': 'images/target.png'}
17.1907 	EXP 	image: autoDraw = False
17.1907 	EXP 	image: image = 'images/target.png'
17.1907 	EXP 	image: autoDraw = True
17.7249 	EXP 	New trial (rep=1, index=3): {'images': 'images/target.png'}
17.7905 	EXP 	image: autoDraw = False
17.7905 	EXP 	image: image = 'images/target.png'
17.7905 	EXP 	image: autoDraw = True
18.3239 	EXP 	New trial (rep=1, index=4): {'images': 'images/target.png'}
18.3894 	EXP 	image: autoDraw = False
18.3894 	EXP 	image: image = 'images/target.png'
18.3894 	EXP 	image: autoDraw = True
18.9250 	EXP 	New trial (rep=1, index=5): {'images': 'images/target.png'}
18.9911 	EXP 	image: autoDraw = False
18.9911 	EXP 	image: image = 'images/target.png'
18.9911 	EXP 	image: autoDraw = True
19.5245 	EXP 	New trial (rep=1, index=6): {'images': 'images/target.png'}
19.5910 	EXP 	image: autoDraw = False
19.5910 	EXP 	image: image = 'images/target.png'
19.5910 	EXP 	image: autoDraw = True
20.1223 	EXP 	New trial (rep=1, index=7): {'images': 'images/target.png'}
20.1805 	EXP 	image: autoDraw = False
20.1805 	EXP 	image: image = 'images/target.png'
20.1805 	EXP 	image: autoDraw = True
20.7254 	EXP 	New trial (rep=1, index=8): {'images': 'images/target.png'}
20.7907 	EXP 	image: autoDraw = False
20.7907 	EXP 	image: image = 'images/target.png'
20.7907 	EXP 	image: autoDraw = True
20.8251 	DATA 	Keypress: escape
21.5913 	EXP 	window1: mouseVisible = True
