1.3435 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
9.3060 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
13.5500 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001ED0A16D358>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001ED0A1B0A58>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
13.5504 	EXP 	window1: mouseVisible = True
13.5504 	EXP 	window1: recordFrameIntervals = False
13.5908 	EXP 	window1: recordFrameIntervals = True
13.6368 	EXP 	window1: recordFrameIntervals = False
13.8651 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
13.9886 	EXP 	Imported conditions.xlsx as conditions, 10 conditions, 1 params
13.9889 	EXP 	Created sequence: sequential, trialTypes=10, nReps=1, seed=None
13.9891 	EXP 	New trial (rep=0, index=0): {'images': 'images/target.png'}
14.0543 	EXP 	image: image = 'images/target.png'
19.0451 	EXP 	image: autoDraw = True
19.9886 	EXP 	New trial (rep=0, index=1): {'images': 'images/target.png'}
20.0181 	EXP 	image: autoDraw = False
20.0181 	EXP 	image: image = 'images/target.png'
25.0131 	EXP 	image: autoDraw = True
25.9883 	EXP 	New trial (rep=0, index=2): {'images': 'images/target.png'}
26.0205 	EXP 	image: autoDraw = False
26.0205 	EXP 	image: image = 'images/target.png'
31.0183 	EXP 	image: autoDraw = True
31.9867 	EXP 	New trial (rep=0, index=3): {'images': 'images/target.png'}
32.0255 	EXP 	image: autoDraw = False
32.0255 	EXP 	image: image = 'images/target.png'
37.0212 	EXP 	image: autoDraw = True
37.9908 	EXP 	New trial (rep=0, index=4): {'images': 'images/target.png'}
38.0231 	EXP 	image: autoDraw = False
38.0231 	EXP 	image: image = 'images/target.png'
43.0216 	EXP 	image: autoDraw = True
43.9868 	EXP 	New trial (rep=0, index=5): {'images': 'images/target.png'}
44.0286 	EXP 	image: autoDraw = False
44.0286 	EXP 	image: image = 'images/target.png'
49.0276 	EXP 	image: autoDraw = True
49.9862 	EXP 	New trial (rep=0, index=6): {'images': 'images/target.png'}
50.0224 	EXP 	image: autoDraw = False
50.0224 	EXP 	image: image = 'images/target.png'
55.0209 	EXP 	image: autoDraw = True
55.9898 	EXP 	New trial (rep=0, index=7): {'images': 'images/target.png'}
56.0258 	EXP 	image: autoDraw = False
56.0258 	EXP 	image: image = 'images/target.png'
61.0230 	EXP 	image: autoDraw = True
61.9862 	EXP 	New trial (rep=0, index=8): {'images': 'images/target.png'}
62.0163 	EXP 	image: autoDraw = False
62.0163 	EXP 	image: image = 'images/target.png'
67.0119 	EXP 	image: autoDraw = True
67.9902 	EXP 	New trial (rep=0, index=9): {'images': 'images/target.png'}
68.0290 	EXP 	image: autoDraw = False
68.0290 	EXP 	image: image = 'images/target.png'
73.0227 	EXP 	image: autoDraw = True
74.1316 	EXP 	image: autoDraw = False
77.4493 	EXP 	window1: mouseVisible = True
