1.3468 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
4.3544 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
8.5968 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002AF4D3ED438>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002AF4D3B1B00>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.5974 	EXP 	window1: mouseVisible = True
8.5974 	EXP 	window1: recordFrameIntervals = False
8.6371 	EXP 	window1: recordFrameIntervals = True
8.6833 	EXP 	window1: recordFrameIntervals = False
8.9480 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.9521 	EXP 	Imported conditions.xlsx as conditions, 10 conditions, 1 params
8.9524 	EXP 	Created sequence: sequential, trialTypes=10, nReps=1, seed=None
8.9526 	EXP 	New trial (rep=0, index=0): {'images': 'images/target.png'}
9.0141 	EXP 	image: image = 'images/target.png'
14.0347 	EXP 	image: autoDraw = True
14.9549 	EXP 	New trial (rep=0, index=1): {'images': 'images/target.png'}
15.0121 	EXP 	image: autoDraw = False
15.0121 	EXP 	image: image = 'images/target.png'
20.0095 	EXP 	image: autoDraw = True
20.9535 	EXP 	New trial (rep=0, index=2): {'images': 'images/target.png'}
21.0117 	EXP 	image: autoDraw = False
21.0117 	EXP 	image: image = 'images/target.png'
26.0055 	EXP 	image: autoDraw = True
26.9514 	EXP 	New trial (rep=0, index=3): {'images': 'images/target.png'}
27.0118 	EXP 	image: autoDraw = False
27.0118 	EXP 	image: image = 'images/target.png'
32.0114 	EXP 	image: autoDraw = True
32.9525 	EXP 	New trial (rep=0, index=4): {'images': 'images/target.png'}
33.0179 	EXP 	image: autoDraw = False
33.0179 	EXP 	image: image = 'images/target.png'
38.0144 	EXP 	image: autoDraw = True
38.9507 	EXP 	New trial (rep=0, index=5): {'images': 'images/target.png'}
39.0088 	EXP 	image: autoDraw = False
39.0088 	EXP 	image: image = 'images/target.png'
44.0028 	EXP 	image: autoDraw = True
44.9550 	EXP 	New trial (rep=0, index=6): {'images': 'images/target.png'}
45.0150 	EXP 	image: autoDraw = False
45.0150 	EXP 	image: image = 'images/target.png'
50.0151 	EXP 	image: autoDraw = True
50.9542 	EXP 	New trial (rep=0, index=7): {'images': 'images/target.png'}
51.0276 	EXP 	image: autoDraw = False
51.0276 	EXP 	image: image = 'images/target.png'
56.0263 	EXP 	image: autoDraw = True
56.9495 	EXP 	New trial (rep=0, index=8): {'images': 'images/target.png'}
57.0204 	EXP 	image: autoDraw = False
57.0204 	EXP 	image: image = 'images/target.png'
62.0187 	EXP 	image: autoDraw = True
62.9555 	EXP 	New trial (rep=0, index=9): {'images': 'images/target.png'}
63.0143 	EXP 	image: autoDraw = False
63.0143 	EXP 	image: image = 'images/target.png'
68.0093 	EXP 	image: autoDraw = True
68.9535 	EXP 	image: autoDraw = False
71.4924 	EXP 	window1: mouseVisible = True
