1.3729 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
6.2890 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
10.5353 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001FFDBE78438>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001FFDBE32B00>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.5358 	EXP 	window1: mouseVisible = True
10.5359 	EXP 	window1: recordFrameIntervals = False
10.5755 	EXP 	window1: recordFrameIntervals = True
10.6216 	EXP 	window1: recordFrameIntervals = False
10.8883 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
10.8923 	EXP 	Imported conditions.xlsx as conditions, 10 conditions, 1 params
10.8926 	EXP 	Created sequence: sequential, trialTypes=10, nReps=1, seed=None
10.8928 	EXP 	New trial (rep=0, index=0): {'images': 'images/target.png'}
10.9622 	EXP 	image: image = 'images/target.png'
15.9881 	EXP 	image: autoDraw = True
16.8954 	EXP 	New trial (rep=0, index=1): {'images': 'images/target.png'}
16.9552 	EXP 	image: autoDraw = False
16.9552 	EXP 	image: image = 'images/target.png'
21.9546 	EXP 	image: autoDraw = True
22.8924 	EXP 	New trial (rep=0, index=2): {'images': 'images/target.png'}
22.9486 	EXP 	image: autoDraw = False
22.9486 	EXP 	image: image = 'images/target.png'
27.9500 	EXP 	image: autoDraw = True
28.8963 	EXP 	New trial (rep=0, index=3): {'images': 'images/target.png'}
28.9389 	EXP 	image: autoDraw = False
28.9389 	EXP 	image: image = 'images/target.png'
33.9363 	EXP 	image: autoDraw = True
34.8942 	EXP 	New trial (rep=0, index=4): {'images': 'images/target.png'}
34.9652 	EXP 	image: autoDraw = False
34.9652 	EXP 	image: image = 'images/target.png'
39.9627 	EXP 	image: autoDraw = True
40.8962 	EXP 	New trial (rep=0, index=5): {'images': 'images/target.png'}
40.9523 	EXP 	image: autoDraw = False
40.9523 	EXP 	image: image = 'images/target.png'
45.9507 	EXP 	image: autoDraw = True
46.8960 	EXP 	New trial (rep=0, index=6): {'images': 'images/target.png'}
46.9522 	EXP 	image: autoDraw = False
46.9522 	EXP 	image: image = 'images/target.png'
51.9494 	EXP 	image: autoDraw = True
52.8921 	EXP 	New trial (rep=0, index=7): {'images': 'images/target.png'}
52.9644 	EXP 	image: autoDraw = False
52.9644 	EXP 	image: image = 'images/target.png'
57.9635 	EXP 	image: autoDraw = True
58.8951 	EXP 	New trial (rep=0, index=8): {'images': 'images/target.png'}
58.9692 	EXP 	image: autoDraw = False
58.9692 	EXP 	image: image = 'images/target.png'
63.9680 	EXP 	image: autoDraw = True
64.8940 	EXP 	New trial (rep=0, index=9): {'images': 'images/target.png'}
64.9527 	EXP 	image: autoDraw = False
64.9527 	EXP 	image: image = 'images/target.png'
69.9490 	EXP 	image: autoDraw = True
70.8986 	EXP 	image: autoDraw = False
73.2812 	EXP 	window1: mouseVisible = True
