1.3389 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
4.1878 	WARNING 	User requested fullscreen with size [1440  900], but screen is actually [1920, 1080]. Using actual size
8.3757 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001C36129C470>, gamma=None, gammaErrorPolicy='raise', lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001C361261B38>, multiSample=False, name='window1', numSamples=2, pos=[0.0, 0.0], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
8.3763 	EXP 	window1: mouseVisible = True
8.3764 	EXP 	window1: recordFrameIntervals = False
8.4161 	EXP 	window1: recordFrameIntervals = True
8.4622 	EXP 	window1: recordFrameIntervals = False
8.7223 	EXP 	Created image = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='sin', interpolate=True, mask=None, maskParams=None, name='image', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.5, 0.5]), texRes=128.0, units='height', win=Window(...))
8.8765 	EXP 	Imported conditions.xlsx as conditions, 10 conditions, 1 params
8.8778 	EXP 	Created sequence: sequential, trialTypes=10, nReps=1, seed=None
8.8786 	EXP 	New trial (rep=0, index=0): {'images': 'images/target.png'}
8.9478 	EXP 	image: image = 'images/target.png'
13.9416 	EXP 	image: autoDraw = True
14.8618 	EXP 	New trial (rep=0, index=1): {'images': 'images/target.png'}
14.8927 	EXP 	image: autoDraw = False
14.8927 	EXP 	image: image = 'images/target.png'
19.8882 	EXP 	image: autoDraw = True
20.8651 	EXP 	New trial (rep=0, index=2): {'images': 'images/target.png'}
20.9229 	EXP 	image: autoDraw = False
20.9229 	EXP 	image: image = 'images/target.png'
25.9198 	EXP 	image: autoDraw = True
26.8644 	EXP 	New trial (rep=0, index=3): {'images': 'images/target.png'}
26.9000 	EXP 	image: autoDraw = False
26.9000 	EXP 	image: image = 'images/target.png'
31.9004 	EXP 	image: autoDraw = True
32.8614 	EXP 	New trial (rep=0, index=4): {'images': 'images/target.png'}
32.9167 	EXP 	image: autoDraw = False
32.9167 	EXP 	image: image = 'images/target.png'
37.9154 	EXP 	image: autoDraw = True
38.8597 	EXP 	New trial (rep=0, index=5): {'images': 'images/target.png'}
38.9152 	EXP 	image: autoDraw = False
38.9152 	EXP 	image: image = 'images/target.png'
43.9141 	EXP 	image: autoDraw = True
44.8589 	EXP 	New trial (rep=0, index=6): {'images': 'images/target.png'}
44.9138 	EXP 	image: autoDraw = False
44.9138 	EXP 	image: image = 'images/target.png'
49.9114 	EXP 	image: autoDraw = True
50.8607 	EXP 	New trial (rep=0, index=7): {'images': 'images/target.png'}
50.9162 	EXP 	image: autoDraw = False
50.9162 	EXP 	image: image = 'images/target.png'
55.9165 	EXP 	image: autoDraw = True
56.8623 	EXP 	New trial (rep=0, index=8): {'images': 'images/target.png'}
56.9193 	EXP 	image: autoDraw = False
56.9193 	EXP 	image: image = 'images/target.png'
61.9209 	EXP 	image: autoDraw = True
62.8637 	EXP 	New trial (rep=0, index=9): {'images': 'images/target.png'}
62.9211 	EXP 	image: autoDraw = False
62.9211 	EXP 	image: image = 'images/target.png'
67.9214 	EXP 	image: autoDraw = True
69.0153 	EXP 	image: autoDraw = False
71.4171 	EXP 	window1: mouseVisible = True
